Geisha distinctissima
Libythea lepita formosana
Celatoxia marginata
Sinthusa chandrana
Clelea formosana
Argiope
Bulbophyllum pectinatum
Aphyllorchis montana
Ficus erecta
Litsea acuminata
Potamogeton
Polygonaceae
Lithocarpus
Rhodopsona
Rhabdoblatta formosana
Satsuma sphaeroconus
Magnolia compressa
Epidaus
Burmannia cryptopetala
Angiospermae
Ramaria
Ficus pumila awkeotsang
Liparis bootanensis
Sipyloidea sipylus
Geoplanoidea
Ilex tugitakayamensis
Rickenella fibula
Schizophyllum commune
Niviventer coninga
Cyclommatus
Encaustes cruenta formosana
Hydrangea macrophylla
Rosa
Clematis
Coffea arabica
Aloe
Boehmeria densiflora
Cyrtomium falcatum
Rhamnus formosana
Alternanthera bettzickiana
Viscum coloratum
Theaceae
Lycianthes lysimachioides
Lepisorus
Christella parasitica
Diplazium
Miscanthus sinensis
Arthrotus adbominalis
Teleopsis quadriguttata
Erpornis zantholeuca
Tenthredinidae
Stenochinus
Tetraphala collaris
Oxyopes
Centrocolumna striata wulaii
Acrothinium gaschkevitchii
Bothrogonia ferruginea
Mattiphus minutus
Xenaspis
Curculionidae
Tenodera
Damalis
Arenga engleri
Neopanorpa formosana
Erianthella formosana
Paterculus
Hemisphaeriini
Kurixalus
Lithocarpus kawakamii
Cletomorpha simulans
Graphium doson postianus
Thyreus decorus
Paratrichius
Youngia japonica
Cymbidium lancifolium aspidistrifolium
Bulbophyllum
Collabium formosanum
Calanthe densiflora
Thrixspermum formosanum
Ranunculus cantoniensis
Cryptomeria japonica
Vandoideae
Bipaliinae
Phlegmariurus fordii
Illicium anisatum
Ainsliaea macroclinidioides
Petasites formosanus
Acorus gramineus
Asaroideae
Geranium carolinianum
Corydalis balansae
Pholiota
Stereum
Trametes
Veronica persica
Oxalis corniculata
Cichorieae
Ardisia japonica
Meliosma squamulata
Heloniopsis umbellata
Vaccinium dunalianum caudatifolium
Plagiogyria falcata
Timomenus komarowi
Rhaphiolepis indica
Machilus japonica japonica
Polypodiopsida
Goodyera daibuzanensis
Ajuga dictyocarpa
Valeriana hsui
Nubelaria arisanensis
Mazus goodenifolius
Goodyera hachijoensis
Strobilanthes rankanensis
Pilea aquarum brevicornuta
Gynostemma pentaphyllum
Tradescantia
Diestrammena
Dermatoxenus caesicollis
Juliformia
Altica
Cyana hamata hamata
Episymploce
Erebidae
Lecanoromycetidae
Pheidole
Icerya purchasi
Helicorthomorpha holstii
Camponotus habereri
Lycosoidea
Annelida
Psephenidae
Tipulomorpha
Pardosa
Acanthocoris
Acanthophippium striatum
Tainia dunnii
Amata
Dichocarpum adiantifolium
Ilex ficoidea
Clinopodium gracile
Calanthe striata
Dysosma pleiantha
Papilio dialis
Petaurista lena
Liparis gigantea
Ictinaetus malaiensis
Crocidurinae
Trimerodytes percarinatus suriki
Alniphyllum pterospermum
Liparis
Cunninghamia konishii
Miresa fulgida
Netria viridescens
Trichosea champa
Agelena silvatica
Xandrames latiferaria
Bulbophyllum setaceum
Chrysozephyrus splendidulus
Cyclosa argentata
Cyclosa argenteoalba
Neoscona nautica
Gastrodia
Bulbophyllum retusiusculum
Dorcus rubrofemoratus yamadai
Cymbidium floribundum
Corydalis incisa
Bulbophyllum japonicum
Epipogium roseum
Clubiona
Dictyopharinae
Reduviidae
Cerambycidae
Micadina sonani
Formicinae
Cercidocerus erubescens
Culicomorpha
Rosalia lesnei
Isodontia sonani
Siler cupreus
Liparis nervosa
Arisaema heterophyllum
Lucanus maculifemoratus taiwanus
Velutinodorcus carinulatus
Serrognathus kyanrauensis
Loepa formosensis
Murinae
Phaius flavus
Deparia formosana
Mucuna macrocarpa
Apsarasa radians
Ourapteryx changi
Callistethus plagiicollis ishidai
Macrobrochis staudingeri formosana
Aegus laevicollis formosae
Tanna
Plecoptera
Heteropoda simplex
Leucauge celebesiana
Libythea lepita
Salticinae
Platystomatidae
Papilio castor formosanus
Argiope aetheroides
Ypthima baldus
Araneinae
Artaxa kanshireia
Eurema blanda arsakia
Ricania sublimata
Mictini
Okiscarta
Menelaides
Galeola falconeri
Symplocos konishii
Tetradium ruticarpum
Lymantria monacha
Antheraea yamamai superba
Sphingidae
Choerocampina
Notonagemia analis gressitti
Niviventer
Rhomboda yakusimensis
Nymphalidae
Iris domestica
Bandar pascoei
Acalolepta flocculata flocculata
Neoscona punctigera
Papilio nephelus
Hypolimnas bolina
Pelopidas agna
Argiope aemula
Papilio
Pelopidas mathias oberthueri
Polytremis lubricans
Argyrodes miniaceus
Tabaninae
Olene dudgeoni
Criotettix bispinosus
Acrididea
