date,lat,lon,scientific_name,common_name,iconic_taxon_name,taxon_id,river
2006/9/28 00:00,24.76042718,121.5988706,Murininae,管鼻蝠亞科,Mammalia,846254,CuKeng
2018/7/5 00:00,24.82669127,121.5498074,Xenocatantops brachycerus,短角異斑腿蝗,Insecta,756398,NanShi
2018/7/4 00:00,24.641695,121.4449917,Crocosmia × crocosmiiflora,射干菖蒲,Plantae,181465,SanGuang
2018/1/20 00:00,24.80949577,121.5205399,Zhangixalus taipeianus,臺北樹蛙,Amphibia,923300,NanShi
2018/7/4 00:00,24.64110333,121.445,Medinilla fengii,臺灣厚距花,Plantae,736952,SanGuang
2018/7/5 00:00,24.78852988,121.4805607,Euonymus laxiflorus,大丁黃,Plantae,736436,NanShi
2018/7/4 00:00,24.6391,121.43412,Lycoperdon,馬勃屬,Fungi,48444,SanGuang
2018/7/4 00:00,24.6406595,121.4545766,Epilachnini,食植瓢蟲族,Insecta,373697,SanGuang
2009/7/26 00:00,24.76569778,121.6288572,Onychargia atrocyana,毛面同痣蟌,Insecta,107577,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Vespa velutina,黃腳胡蜂,Insecta,119019,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Nymphalidae,蛺蝶科,Insecta,47922,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Hoplobatrachus chinensis,虎皮蛙,Amphibia,1423577,CuKeng
2018/6/23 00:00,24.75390493,121.6357541,Lycodon rufozonatus,紅斑蛇,Reptilia,539936,CuKeng
2018/6/23 00:00,24.753894,121.635755,Asota plana,長斑擬燈蛾,Insecta,202258,CuKeng
2009/7/26 00:00,24.75162173,121.6401495,Hyla chinensis,中國樹蟾,Amphibia,23968,CuKeng
2018/7/7 00:00,24.63101008,121.5193405,Ficus erecta beecheyana,牛奶榕,Plantae,357815,FanFan
2018/7/1 00:00,24.64588,121.4356383,Amanita,鵝膏菌屬,Fungi,48419,SanGuang
2014/10/12 00:00,24.6920943,121.5337598,Polytrichaceae,土馬騣科 金髮蘚科,Plantae,55333,NanShi
2018/7/1 00:00,24.64751167,121.4295117,Boletales,牛肝菌目,Fungi,48427,SanGuang
2018/7/8 00:00,24.76782107,121.6258312,Tettigoniidae,螽斯科,Insecta,48124,CuKeng
2018/7/8 00:00,24.75815622,121.6226704,Titanodula formosana,臺灣斧螳,Insecta,1391078,CuKeng
2010/6/9 00:00,24.760257,121.590084,Pomponia, ,Insecta,118982,CuKeng
2010/6/9 00:00,24.7564181,121.5946327,Orthetrum melania,灰黑蜻蜓,Insecta,325351,CuKeng
2011/11/28 00:00,24.75667142,121.5943752,Muntiacus reevesi,山羌,Mammalia,42187,CuKeng
2018/7/7 00:00,24.74977214,121.6414772,Diploderma swinhonis,斯文豪氏攀蜥,Reptilia,797638,CuKeng
2018/4/22 00:00,24.75372173,121.6357335,Debregeasia orientalis,水麻,Plantae,544429,CuKeng
2018/4/22 00:00,24.75034283,121.6359223,Pseudocopera ciliata,白狹扇蟌 (環紋琵蟌),Insecta,561768,CuKeng
2018/4/22 00:00,24.75202707,121.6395537,Ceriagrion auranticum,琉球橘黃蟌,Insecta,97053,CuKeng
2018/4/22 00:00,24.75147214,121.6403199,Paracercion calamorum,葦笛細蟌,Insecta,108420,CuKeng
2018/4/22 00:00,24.75131431,121.6405059,Pseudocopera ciliata,白狹扇蟌 (環紋琵蟌),Insecta,561768,CuKeng
2018/4/22 00:00,24.75024268,121.6335676,Artona hainana,海南黃斑蛾,Insecta,361266,CuKeng
2018/4/22 00:00,24.75062266,121.6343746,Agriocnemis femina oryzae,白粉細蟌,Insecta,503494,CuKeng
2018/4/22 00:00,24.7477731,121.641221,Xenocatantops humile,大斑外斑腿蝗,Insecta,348016,CuKeng
2018/4/13 00:00,24.75176614,121.6346525,Lobelia chinensis,半邊蓮,Plantae,224052,CuKeng
2018/4/13 00:00,24.75220535,121.6354843,Glenea lineata sauteri,曹太氏黃紋天牛,Insecta,741700,CuKeng
2018/4/13 00:00,24.75208888,121.6352303,Languriini,擬叩頭蟲族,Insecta,464020,CuKeng
2018/4/11 00:00,24.75405577,121.6356181,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,CuKeng
2018/7/8 00:00,24.709025,121.6441717,Momordica charantia,苦瓜,Plantae,61369,CuKeng
2018/7/14 00:00,24.65023812,121.415901,Prosopocoilus forficula,圓翅鋸鍬形蟲,Insecta,751427,SanGuang
2018/7/14 00:00,24.64954301,121.4173696,Rhaetulus crenatus,鹿角鍬形蟲,Insecta,732617,SanGuang
2018/7/14 00:00,24.66654199,121.4073224,Protobothrops mucrosquamatus,龜殼花,Reptilia,30996,SanGuang
2018/7/14 00:00,24.6517004,121.4156496,Prosopocoilus astacoides blanchardi,兩點赤鋸鍬形蟲,Insecta,700913,SanGuang
2017/9/19 00:00,24.8516194,121.536727,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,NanShi
2017/9/19 00:00,24.85156926,121.5424225,Mycalesina,眼蝶亞族,Insecta,207974,NanShi
2017/9/19 00:00,24.85235805,121.5353025,Calanthe masuca,長距根節蘭,Plantae,1362965,NanShi
2017/9/19 00:00,24.86980244,121.5372355,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,NanShi
2011/11/27 00:00,24.75368557,121.6361613,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,CuKeng
2011/11/27 00:00,24.75368557,121.6361613,Bufo bankorensis,盤古蟾蜍,Amphibia,21614,CuKeng
2011/11/27 00:00,24.75368557,121.6361613,Hylarana latouchii,闊褶蛙,Amphibia,65592,CuKeng
2011/11/27 00:00,24.75368557,121.6361613,Trypoxylus dichotomus tsunobosonis,獨角仙,Insecta,1079219,CuKeng
2017/9/6 00:00,24.88384489,121.5384966,Ptyas dhumnades,過山刀,Reptilia,28872,NanShi
2017/9/6 00:00,24.89112624,121.5417102,Ptyas dhumnades,過山刀,Reptilia,28872,NanShi
2017/9/6 00:00,24.8272057,121.5213878,Zhangixalus prasinatus,翡翠樹蛙,Amphibia,923298,NanShi
2017/9/4 00:00,24.67347136,121.3963102,Polistes gigas,棕馬蜂,Insecta,133683,SanGuang
2017/9/6 00:00,24.89779918,121.5444568,Ptyas major,青蛇,Reptilia,797748,NanShi
2017/9/4 00:00,24.67366275,121.4019097,Liriope muscari,闊葉麥門冬,Plantae,223938,SanGuang
2017/9/4 00:00,24.67401514,121.4018829,Serrognathus titanus sika,臺灣扁鍬形蟲,Insecta,794866,SanGuang
2017/9/4 00:00,24.65467116,121.4059636,Pseudorhaetus sinicus concolor,漆黑鹿角鍬形蟲,Insecta,899165,SanGuang
2017/9/4 00:00,24.65391504,121.4067087,Neolucanus swinhoei,紅圓翅鍬形蟲,Insecta,548088,SanGuang
2017/9/4 00:00,24.6490558,121.4234796,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,SanGuang
2017/9/4 00:00,24.64944721,121.4245092,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,SanGuang
2017/9/5 00:00,24.64312146,121.4181441,Lycodon ruhstrati,白梅花蛇,Reptilia,67713,SanGuang
2017/9/5 00:00,24.64706737,121.4150345,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2017/9/5 00:00,24.6650855,121.4080012,Satsuma polymorpha,多型高腰蝸牛,Mollusca,887447,SanGuang
2017/8/28 00:00,24.85152205,121.5350533,Eugryllacris cylindrigera,突柱優蟋螽,Insecta,808318,NanShi
2017/8/28 00:00,24.85235161,121.5340213,Mecopoda elongata,臺灣騷斯,Insecta,366231,NanShi
2017/8/28 00:00,24.85339025,121.5360605,Bungarus multicinctus,雨傘節,Reptilia,30442,NanShi
2017/8/28 00:00,24.85188162,121.5348435,Pseudorhynchus gigas,大剪蟴,Insecta,363817,NanShi
2017/8/28 00:00,24.851758,121.5349229,Calanthe triplicata,白鶴蘭,Plantae,369261,NanShi
2012/10/13 00:00,24.8632846,121.5543496,Chitoria chrysolora,台灣小紫蛺蝶,Insecta,415625,NanShi
2012/11/19 00:00,24.7568251,121.5947868,Amata perixanthia,黃腹鹿子蛾,Insecta,451082,CuKeng
2012/11/18 00:00,24.64888768,121.4406223,Lophura swinhoii,藍腹鷴,Aves,1094,SanGuang
2010/6/9 00:00,24.66310274,121.4959677,Aix galericulata,鴛鴦,Aves,7106,FanFan
2018/7/12 00:00,24.75667167,121.5946667,Miltochrista sauteri,東方美苔蛾,Insecta,741771,CuKeng
2018/7/13 00:00,24.75653333,121.59472,Macaca cyclopis,臺灣獼猴,Mammalia,43450,CuKeng
2009/7/26 00:00,24.7516568,121.6371688,Pueraria montana lobata,葛麻姆,Plantae,62666,CuKeng
2009/7/26 00:00,24.7516568,121.6371688,Oenanthe javanica rosthornii,翼莖水芹菜,Plantae,708927,CuKeng
2009/7/26 00:00,24.74937722,121.6403895,Paederia foetida,雞屎藤,Plantae,126581,CuKeng
2009/7/26 00:00,24.76569778,121.6288572,Lagerstroemia subcostata,九芎,Plantae,569782,CuKeng
2009/7/26 00:00,24.76486778,121.6282697,Nyctemera adversata,異粉蝶燈蛾 (粉蝶燈蛾),Insecta,154429,CuKeng
2018/7/21 00:00,24.8279438,121.5075302,Ficus erecta beecheyana,牛奶榕,Plantae,357815,NanShi
2018/7/21 00:00,24.8279438,121.5075302,Fraxinus griffithii,台灣光蠟樹,Plantae,349253,NanShi
2018/7/21 00:00,24.83869934,121.535553,Pothos chinensis,柚葉藤,Plantae,635370,NanShi
2018/7/21 00:00,24.8283577,121.5079498,Prunella vulgaris,夏枯草,Plantae,52764,NanShi
2018/7/21 00:00,24.83848763,121.5325699,Ageratum houstonianum,熊耳草,Plantae,120944,NanShi
,24.838433,121.532538,Titanotrichum oldhamii,俄氏草,Plantae,544510,NanShi
2018/7/21 00:00,24.753894,121.635755,Argiope,金蛛屬,Arachnida,47552,CuKeng
2018/7/21 00:00,24.753894,121.635755,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2018/7/21 00:00,24.753894,121.635755,Spilornis cheela,大冠鷲,Aves,5158,CuKeng
2018/7/21 00:00,24.753894,121.635755,Polypedates braueri,布氏樹蛙,Amphibia,134788,CuKeng
2018/7/21 00:00,24.753894,121.635755,Lycodon rufozonatus,紅斑蛇,Reptilia,539936,CuKeng
2018/7/21 00:00,24.753894,121.635755,Anura,無尾目,Amphibia,20979,CuKeng
2018/7/21 00:00,24.753894,121.635755,Bufo bankorensis,盤古蟾蜍,Amphibia,21614,CuKeng
2018/7/21 00:00,24.753894,121.635755,Polistes rothneyi,黃長腳蜂,Insecta,358407,CuKeng
2018/7/21 00:00,24.753894,121.635755,Takydromus viridipunctatus,翠斑草蜥,Reptilia,113753,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Draconinae,飛蜥亞科,Reptilia,797575,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Fejervarya limnocharis,澤蛙,Amphibia,26053,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Theopompa ophthalmica,樹皮螳螂,Insecta,715261,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Anura,無尾目,Amphibia,20979,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Hylarana latouchii,闊褶蛙,Amphibia,65592,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Oligodon formosanus,赤背松柏根,Reptilia,29256,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Orthetrum triangulare,鼎異色灰蜻 (鼎脈灰蜻),Insecta,107981,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Lycodon rufozonatus,紅斑蛇,Reptilia,539936,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Vespa ducalis,黑尾胡蜂 (姬虎頭蜂 雙金環虎頭蜂),Insecta,502802,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Lyriothemis elegantissima,華麗寬腹蜻,Insecta,149514,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Pomacea canaliculata,溝果瓶螺,Mollusca,122278,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Gastropoda,腹足綱,Mollusca,47114,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Gastropoda,腹足綱,Mollusca,47114,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Lepidoptera,鱗翅目,Insecta,47157,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Trapa,菱屬,Plantae,155932,CuKeng
2018/7/22 00:00,24.7493605,121.6386489,Trapa,菱屬,Plantae,155932,CuKeng
2016/7/11 00:00,24.67686706,121.3846269,Deronectina, ,Insecta,1262327,SanGuang
2018/7/20 00:00,24.65319667,121.4706417,Caelifera,錐尾亞目,Insecta,67688,FanFan
2018/7/20 00:00,24.65062,121.47238,Aix sponsa,林鴛鴦,Aves,7107,FanFan
2018/7/20 00:00,24.65061667,121.4723133,Anas platyrhynchos,綠頭鴨,Aves,6930,FanFan
2018/7/20 00:00,24.65126167,121.47238,Cygnus atratus,黑天鵝,Aves,6914,FanFan
2018/7/27 00:00,24.755555,121.5956283,Cryptalaus larvatus,雙紋褐叩頭蟲,Insecta,603919,CuKeng
2018/7/28 00:00,24.83229304,121.5638159,Tragelaphus eurycerus, ,Mammalia,42344,NanShi
2018/7/1 00:00,24.67111628,121.5563932,Scarabaeidae,金龜子科,Insecta,48201,SongLuo
2018/7/27 00:00,24.755605,121.59565,Lymantria monacha,細紋絡毒蛾,Insecta,224214,CuKeng
2014/6/28 00:00,24.7703469,121.5266878,Dichorragia nesimachus formosanus,電蛺蝶 (墨流蛺蝶),Insecta,500386,NanShi
2014/6/28 00:00,24.7703469,121.5266878,Cyphochilus,白金龜屬,Insecta,349771,NanShi
2014/6/29 00:00,24.7703469,121.5266878,Celastrina lavendularis,薰衣琉璃灰蝶,Insecta,319044,NanShi
2014/6/29 00:00,24.7703469,121.5266878,Choaspes benjaminii,綠弄蝶,Insecta,125529,NanShi
2018/7/29 00:00,24.64968,121.4735633,Amorphophallus kiusianus,東亞魔芋,Plantae,734552,FanFan
2018/7/23 00:00,24.81594104,121.506221,Acridotheres cristatellus,八哥,Aves,14872,NanShi
2018/7/30 00:00,24.75746894,121.5939516,Crassocephalum crepidioides,野茼蒿,Plantae,160957,CuKeng
2018/7/28 00:00,24.72395126,121.6419831,Potamiscinae,近溪蟹亞科,Animalia,1063158,CuKeng
2018/7/30 00:00,24.756645,121.5947283,Ascalaphinae,蝶角蛉亞科,Insecta,153097,CuKeng
2018/7/17 00:00,24.757615,121.595408,Cyrtarachne,鳥糞蛛屬,Arachnida,155024,CuKeng
2018/7/18 00:00,24.759662,121.590035,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,CuKeng
2018/7/18 00:00,24.758873,121.59211,Lepidoptera,鱗翅目,Insecta,47157,CuKeng
2018/7/29 00:00,24.755605,121.595811,Trachyzulpha formosana,蓬萊棘露螽,Insecta,748682,CuKeng
2018/7/29 00:00,24.755627,121.595712,Pseudorhynchus gigas,大剪蟴,Insecta,363817,CuKeng
2018/7/29 00:00,24.755645,121.595652,Pseudorhynchus gigas,大剪蟴,Insecta,363817,CuKeng
2018/7/30 00:00,24.757504,121.593902,Crassocephalum crepidioides,野茼蒿,Plantae,160957,CuKeng
2018/7/30 00:00,24.759705,121.590637,Sphenomorphus,蜓蜥屬,Reptilia,966389,CuKeng
2018/7/30 00:00,24.759616,121.590455,Arachniodes,複葉耳蕨屬,Plantae,142365,CuKeng
2018/7/30 00:00,24.760314,121.58977,Scincidae,石龍子科,Reptilia,36982,CuKeng
2018/7/30 00:00,24.759623,121.588323,Rubus rosifolius,刺莓,Plantae,83524,CuKeng
2018/7/30 00:00,24.760203,121.589926,Cryptotympana holsti,台灣熊蟬,Insecta,697706,CuKeng
2018/7/26 00:00,24.60965914,121.5111359,Cinnamomum austrosinense,牡丹葉桂皮,Plantae,736728,FanFan
2018/7/24 00:00,24.75741981,121.5942955,Melastoma candidum,野牡丹,Plantae,165229,CuKeng
2011/3/12 00:00,24.82818344,121.5272347,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,NanShi
2018/7/30 00:00,24.53463833,121.5179217,Hydrangea involucrata longifolia, ,Plantae,452293,TianGou
2018/7/31 00:00,24.68051109,121.3895518,Lepidoptera,鱗翅目,Insecta,47157,SanGuang
2018/7/31 00:00,24.7508,121.64045,Erionota torus,黃斑蕉弄蝶,Insecta,219475,CuKeng
2018/8/1 00:00,24.757645,121.5935533,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2018/7/31 00:00,24.75665,121.5946967,Hexacentrus unicolor,素色似织螽,Insecta,542504,CuKeng
2013/5/10 00:00,24.83763942,121.528093,Tettigoniidae,螽斯科,Insecta,48124,NanShi
2013/5/10 00:00,24.83763942,121.528093,Fejervarya limnocharis,澤蛙,Amphibia,26053,NanShi
2013/5/10 00:00,24.83763942,121.528093,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,NanShi
2013/5/10 00:00,24.83763942,121.528093,Candidiopotamon rathbuni,拉氏明溪蟹,Animalia,906794,NanShi
2013/5/10 00:00,24.83763942,121.528093,Nesiohelix swinhoei,郇和島蝸牛（斯文豪氏島蝸牛）,Mollusca,324460,NanShi
2013/5/11 00:00,24.83118245,121.527578,Bayadera brevicauda,短尾幽蟌,Insecta,358440,NanShi
2013/5/11 00:00,24.83118245,121.527578,Crocothemis servilia servilia,紅蜻,Insecta,335996,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Hylarana latouchii,闊褶蛙,Amphibia,65592,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Attacus atlas formosanus,皇蛾,Insecta,125070,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Riukiaria cohaesiva,淡黃琉球帶馬陸,Animalia,871901,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Buergeria choui,周氏樹蛙(北臺灣南琉球分布),Amphibia,1125828,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Callidula attenuata,帶錨紋蛾,Insecta,544438,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Buergeria robusta,褐樹蛙,Amphibia,26604,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Bipaliinae,廣頭地渦蟲亞科,Animalia,475765,NanShi
2013/5/10 00:00,24.83772427,121.5282217,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,NanShi
2018/8/5 00:00,24.838934,121.53619,Saurauia tristyla oldhamii,水冬瓜,Plantae,527542,NanShi
2018/8/6 00:00,24.75563333,121.615745,Begonia formosana,水鴨腳秋海棠,Plantae,569622,CuKeng
2014/2/1 00:00,24.44536451,121.3753444,Mitrastemon yamamotoi,臺灣奴草,Plantae,469684,MeiYou
2018/8/5 00:00,24.838934,121.53619,Neanotis hirsuta,涼喉茶,Plantae,764818,NanShi
2018/8/5 00:00,24.838934,121.53619,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2018/8/7 00:00,24.75188,121.612305,Carex cruciata,煙火薹,Plantae,637160,CuKeng
2018/8/7 00:00,24.66722107,121.4050827,Sephisa chandra,帥蛺蝶,Insecta,371603,SanGuang
2018/8/5 00:00,24.838934,121.53619,Alocasia odora,海芋,Plantae,362126,NanShi
2018/8/5 00:00,24.838934,121.53619,Colocasia esculenta,芋,Plantae,122835,NanShi
2018/8/5 00:00,24.838934,121.53619,Musa,芭蕉屬,Plantae,62911,NanShi
2018/8/5 00:00,24.838934,121.53619,Peperomia japonica,椒草,Plantae,989758,NanShi
2018/8/5 00:00,24.838934,121.53619,Solanum capsicoides,癲茄,Plantae,169055,NanShi
2018/8/7 00:00,24.75747833,121.59485,Nesiohelix swinhoei,郇和島蝸牛（斯文豪氏島蝸牛）,Mollusca,324460,CuKeng
2018/8/7 00:00,24.75737,121.59482,Mecopoda niponensis,日本紡織娘,Insecta,418799,CuKeng
2018/8/5 00:00,24.838934,121.53619,Lemmaphyllum microphyllum,伏石蕨,Plantae,423765,NanShi
2018/8/5 00:00,24.838934,121.53619,Ardisia virens,黑星紫金牛,Plantae,473707,NanShi
2018/8/5 00:00,24.838934,121.53619,Pseudocyclosorus esquirolii,假毛蕨,Plantae,596506,NanShi
2018/8/5 00:00,24.838934,121.53619,Tubocapsicum anomalum,龍珠,Plantae,544475,NanShi
2018/8/5 00:00,24.838934,121.53619,Amischotolype glabrata,穿鞘花,Plantae,962816,NanShi
2018/8/5 00:00,24.838934,121.53619,Sambucus javanica,接骨草 走馬箭,Plantae,474166,NanShi
2018/8/5 00:00,24.838934,121.53619,Boehmeria formosana,臺灣苧麻,Plantae,764815,NanShi
2018/7/28 00:00,24.84077644,121.5410233,Ageratum conyzoides,勝紅薊 (藿香薊),Plantae,143422,NanShi
2018/8/5 00:00,24.838934,121.53619,Pteris wallichiana,瓦氏鳳尾蕨,Plantae,565431,NanShi
2018/8/5 00:00,24.838934,121.53619,Elatostema platyphyllum,闊葉樓梯草,Plantae,603380,NanShi
2018/8/5 00:00,24.838934,121.53619,Rorippa indica,葶藶,Plantae,167965,NanShi
2018/8/5 00:00,24.838934,121.53619,Yinshania rivulorum,臺灣假山葵,Plantae,791194,NanShi
2018/8/5 00:00,24.838934,121.53619,Scutellaria indica,印度黃芩,Plantae,493441,NanShi
2018/8/5 00:00,24.838934,121.53619,Ixeridium laevigatum,刀傷草,Plantae,709092,NanShi
2018/8/5 00:00,24.838934,121.53619,Boehmeria nivea tenacissima,青苧麻,Plantae,570183,NanShi
2018/8/5 00:00,24.838934,121.53619,Lysionotus pauciflorus,石吊蘭,Plantae,556603,NanShi
2018/8/5 00:00,24.838934,121.53619,Ageratum conyzoides,勝紅薊 (藿香薊),Plantae,143422,NanShi
2018/8/5 00:00,24.838934,121.53619,Pilea rotundinucula,圓果冷水麻,Plantae,705507,NanShi
2018/8/5 00:00,24.838934,121.53619,Ageratum houstonianum,熊耳草,Plantae,120944,NanShi
2018/8/5 00:00,24.838934,121.53619,Dichrocephala integrifolia,魚眼草,Plantae,487020,NanShi
2018/8/12 00:00,24.78053667,121.5034467,Ptyas dhumnades,過山刀,Reptilia,28872,NanShi
2018/8/12 00:00,24.801675,121.5095217,Lucanus swinhoei,姬深山鍬形蟲,Insecta,735689,NanShi
2018/8/12 00:00,24.78044667,121.50315,Papilio polytes,玉帶鳳蝶,Insecta,51588,NanShi
2018/8/13 00:00,24.86247134,121.5467293,Neope muirheadii nagasawae,褐翅蔭眼蝶,Insecta,733157,NanShi
2018/8/13 00:00,24.86247134,121.5467293,Buergeria choui,周氏樹蛙(北臺灣南琉球分布),Amphibia,1125828,NanShi
2018/8/13 00:00,24.86247134,121.5467293,Fejervarya limnocharis,澤蛙,Amphibia,26053,NanShi
2018/7/5 00:00,24.59969918,121.3833253,Shortia rotundifolia,倒卵葉裂緣花,Plantae,704173,SanGuang
2017/8/4 00:00,24.75409419,121.6358931,Leucauge,銀腹蛛屬,Arachnida,53466,CuKeng
2017/8/4 00:00,24.754,121.63,Lyriothemis elegantissima,華麗寬腹蜻,Insecta,149514,CuKeng
2017/8/4 00:00,24.754,121.63,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2017/8/4 00:00,24.754,121.63,Oxya,稻蝗屬,Insecta,325856,CuKeng
2017/8/4 00:00,24.754,121.63,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2017/8/4 00:00,24.754,121.63,Polypedates braueri,布氏樹蛙,Amphibia,134788,CuKeng
2017/8/4 00:00,24.754,121.63,Takydromus viridipunctatus,翠斑草蜥,Reptilia,113753,CuKeng
2018/8/16 00:00,24.54608687,121.512638,Actinidia setosa,台灣羊桃,Plantae,712886,TuChang
2009/8/5 00:00,24.63654491,121.5159978,Zhangixalus prasinatus,翡翠樹蛙,Amphibia,923298,FanFan
2014/6/3 00:00,24.84069167,121.5405883,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,NanShi
2014/6/3 00:00,24.855825,121.5516283,Hersiliidae,長紡蛛科 (長疣蛛科),Arachnida,47784,NanShi
2017/7/15 00:00,24.653042,121.404902,Abraximorpha davidii,白弄蝶,Insecta,356020,SanGuang
2018/7/22 00:00,24.75387897,121.6357117,Rhene atrata,暗寛胸蠅虎,Arachnida,360465,CuKeng
2018/8/18 00:00,24.75741167,121.5940033,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,CuKeng
2018/8/5 00:00,24.838934,121.53619,Dicliptera japonica,九頭獅子草,Plantae,1404247,NanShi
2018/7/21 00:00,24.837773,121.533917,Cuphea carthagenensis,克菲亞草,Plantae,161255,NanShi
2018/7/21 00:00,24.837885,121.533382,Cuphea carthagenensis,克菲亞草,Plantae,161255,NanShi
2018/8/19 00:00,24.73009991,121.5499711,Lophura swinhoii,藍腹鷴,Aves,1094,NanShi
